Date,FutureDate,Tenor,Rate
2007-05-16,2008-05-15,122,0.04391052385970216
2007-05-16,2008-05-15,152,0.04395767123287686
2007-05-16,2008-05-15,182,0.04400481860605169
2007-05-16,2008-05-15,213,0.04402901380780004
2007-05-16,2008-05-15,243,0.04405414283758036
2007-05-16,2008-05-15,273,0.04408192228110322
2007-05-16,2008-05-15,304,0.0441125786227397
2007-05-16,2008-05-15,335,0.044144673305969405
2007-05-16,2008-05-15,365,0.04417675698239222
2007-05-16,2008-05-15,547,0.04409376006486469
2007-05-16,2008-05-15,730,0.04406808076484016
2007-05-16,2008-05-15,1095,0.04383946442161341
2007-05-16,2008-05-15,1460,0.04381845819063928
2007-05-16,2008-05-15,1825,0.043851090753424665
2007-05-16,2008-05-15,2190,0.04393304112760018
2007-05-16,2008-05-15,2555,0.04406023225157642
2007-05-16,2008-05-15,2920,0.044240227715943686
2007-05-16,2008-05-15,3285,0.04443357464485034
2007-05-16,2008-05-15,3650,0.044457785388127856
2007-05-17,2008-05-16,30,0.04395105185909957
2007-05-17,2008-05-16,61,0.04400565068493086
2007-05-17,2008-05-16,91,0.044058488258316986
2007-05-17,2008-05-16,122,0.0441130870841489
2007-05-17,2008-05-16,152,0.044165924657534036
2007-05-17,2008-05-16,182,0.04421876223091932
2007-05-17,2008-05-16,213,0.04422288063359972
2007-05-17,2008-05-16,243,0.044230394988981514
2007-05-17,2008-05-16,273,0.044243365035451385
2007-05-17,2008-05-16,304,0.0442607832421388
2007-05-17,2008-05-16,335,0.04428116217427288
2007-05-17,2008-05-16,365,0.04430299218275644
2007-05-17,2008-05-16,547,0.04420524017595212
2007-05-17,2008-05-16,730,0.044169030156012125
2007-05-17,2008-05-16,1095,0.04407327847539322
2007-05-17,2008-05-16,1460,0.04403890791476405
2007-05-17,2008-05-16,1825,0.04405586149162858
2007-05-17,2008-05-16,2190,0.0441293723046677
2007-05-17,2008-05-16,2555,0.044264780794737967
2007-05-17,2008-05-16,2920,0.044434593440829506
2007-05-17,2008-05-16,3285,0.044620975498900727
2007-05-17,2008-05-16,3650,0.04464441400304412
2007-05-18,2008-05-17,30,0.04394103567665235
2007-05-18,2008-05-17,61,0.043994794520547297
2007-05-18,2008-05-17,91,0.04404681920818893
2007-05-18,2008-05-17,122,0.04410057805208435
2007-05-18,2008-05-17,152,0.044152602739726265
2007-05-18,2008-05-17,182,0.044204627427366895
2007-05-18,2008-05-17,213,0.04420393523194584
2007-05-18,2008-05-17,243,0.0442070717334068
2007-05-18,2008-05-17,273,0.04421609305182003
2007-05-18,2008-05-17,304,0.0442297467771675
2007-05-18,2008-05-17,335,0.04424659410842456
2007-05-18,2008-05-17,365,0.04426517228293866
2007-05-18,2008-05-17,547,0.04416894656852335
2007-05-18,2008-05-17,730,0.04413259893455096
2007-05-18,2008-05-17,1095,0.044021678716387604
2007-05-18,2008-05-17,1460,0.04398960235920853
2007-05-18,2008-05-17,1825,0.044019465753424636
2007-05-18,2008-05-17,2190,0.04412122336377471
2007-05-18,2008-05-17,2555,0.044269359099804284
2007-05-18,2008-05-17,2920,0.04444017503805175
2007-05-18,2008-05-17,3285,0.04463132927447995
2007-05-18,2008-05-17,3650,0.04465543378995434
2007-05-21,2008-05-20,30,0.043855970946861035
2007-05-21,2008-05-20,61,0.04390636986301343
2007-05-21,2008-05-20,91,0.04395514300767742
2007-05-21,2008-05-20,122,0.04400554192382999
2007-05-21,2008-05-20,152,0.04405431506849301
2007-05-21,2008-05-20,182,0.04410308821315697
2007-05-21,2008-05-20,213,0.04412097839309948
2007-05-21,2008-05-20,243,0.04414056397461978
2007-05-21,2008-05-20,273,0.04416366295027075
2007-05-21,2008-05-20,304,0.04419011803108252
2007-05-21,2008-05-20,335,0.04421847978058903
2007-05-21,2008-05-20,365,0.04424728445658782
2007-05-21,2008-05-20,547,0.04415213548876947
2007-05-21,2008-05-20,730,0.04411670376712329
2007-05-21,2008-05-20,1095,0.04394006532217148
2007-05-21,2008-05-20,1460,0.043936750618340965
2007-05-21,2008-05-20,1825,0.043974059550989354
2007-05-21,2008-05-20,2190,0.0440656218290208
2007-05-21,2008-05-20,2555,0.04420278674711893
2007-05-21,2008-05-20,2920,0.04438278847983257
2007-05-21,2008-05-20,3285,0.0445752953238627
2007-05-21,2008-05-20,3650,0.04459941400304414
2007-05-22,2008-05-21,30,0.044236197501128824
2007-05-22,2008-05-21,61,0.044298356164384524
2007-05-22,2008-05-21,91,0.04435850970946872
2007-05-22,2008-05-21,122,0.04442066837272269
2007-05-22,2008-05-21,152,0.04448082191780806
2007-05-22,2008-05-21,182,0.04454097546289332
2007-05-22,2008-05-21,213,0.04456649069872453
2007-05-22,2008-05-21,243,0.04459374439975519
2007-05-22,2008-05-21,273,0.044624958353254654
2007-05-22,2008-05-21,304,0.04466012783468181
2007-05-22,2008-05-21,335,0.044697446488426454
2007-05-22,2008-05-21,365,0.04473509183363679
2007-05-22,2008-05-21,547,0.0445951076381206
2007-05-22,2008-05-21,730,0.04453293854642313
2007-05-22,2008-05-21,1095,0.04443779490106542
2007-05-22,2008-05-21,1460,0.044423278396118746
2007-05-22,2008-05-21,1825,0.04444575742009131
2007-05-22,2008-05-21,2190,0.0445255641171994
2007-05-22,2008-05-21,2555,0.04463755870841485
2007-05-22,2008-05-21,2920,0.04480759287005328
2007-05-22,2008-05-21,3285,0.044982845108236066
2007-05-22,2008-05-21,3650,0.045004710806697094
2007-05-23,2008-05-22,30,0.0443862622309206
2007-05-23,2008-05-22,61,0.04445178082191786
2007-05-23,2008-05-22,91,0.04451518590998042
2007-05-23,2008-05-22,122,0.0445807045009785
2007-05-23,2008-05-22,152,0.044644109589041275
2007-05-23,2008-05-22,182,0.044707514677103814
2007-05-23,2008-05-22,213,0.044780143186855574
2007-05-23,2008-05-22,243,0.04484993182674946
2007-05-23,2008-05-22,273,0.04491895205944824
2007-05-23,2008-05-22,304,0.044989707357368
2007-05-23,2008-05-22,335,0.04506004565170376
2007-05-23,2008-05-22,365,0.0451278180024288
2007-05-23,2008-05-22,547,0.044870751079630684
2007-05-23,2008-05-22,730,0.04472021689497722
2007-05-23,2008-05-22,1095,0.04463214928970064
2007-05-23,2008-05-22,1460,0.04461339992389649
2007-05-23,2008-05-22,1825,0.04460523287671235
2007-05-23,2008-05-22,2190,0.04467116628614919
2007-05-23,2008-05-22,2555,0.044796911285061976
2007-05-23,2008-05-22,2920,0.04495788741438357
2007-05-23,2008-05-22,3285,0.04512662713512602
2007-05-23,2008-05-22,3650,0.0451477701674277
2007-05-24,2008-05-23,30,0.0441812460484726
2007-05-24,2008-05-23,61,0.04424592465753449
2007-05-24,2008-05-23,91,0.044308516859851974
2007-05-24,2008-05-23,122,0.04437319546891439
2007-05-24,2008-05-23,152,0.04443578767123257
2007-05-24,2008-05-23,182,0.04449837987355123
2007-05-24,2008-05-23,213,0.04453036379468258
2007-05-24,2008-05-23,243,0.04456360147942503
2007-05-24,2008-05-23,273,0.044600372655101375
2007-05-24,2008-05-23,304,0.04464097046879583
2007-05-24,2008-05-23,335,0.04468348585743299
2007-05-24,2008-05-23,365,0.044725995370370406
2007-05-24,2008-05-23,547,0.0445865697116767
2007-05-24,2008-05-23,730,0.04452792665525115
2007-05-24,2008-05-23,1095,0.04451908073313038
2007-05-24,2008-05-23,1460,0.044521823392313545
2007-05-24,2008-05-23,1825,0.04454419843987819
2007-05-24,2008-05-23,2190,0.044609001934297336
2007-05-24,2008-05-23,2555,0.044727077489671654
2007-05-24,2008-05-23,2920,0.04489065246860731
2007-05-24,2008-05-23,3285,0.045068191167765954
2007-05-24,2008-05-23,3650,0.04509051750380519
2007-05-25,2008-05-24,30,0.04475668297455867
2007-05-25,2008-05-24,61,0.0448440410958895
2007-05-25,2008-05-24,91,0.04492858121330721
2007-05-25,2008-05-24,122,0.04501593933463801
2007-05-25,2008-05-24,152,0.045100479452054656
2007-05-25,2008-05-24,182,0.045185019569471505
2007-05-25,2008-05-24,213,0.04519559056826157
2007-05-25,2008-05-24,243,0.04521118832589882
2007-05-25,2008-05-24,273,0.045235084881246536
2007-05-25,2008-05-24,304,0.045265886567822405
2007-05-25,2008-05-24,335,0.045301191893105636
2007-05-25,2008-05-24,365,0.045338565573770515
2007-05-25,2008-05-24,547,0.045197418005901366
2007-05-25,2008-05-24,730,0.04515287909056322
2007-05-25,2008-05-24,1095,0.04504322266615928
2007-05-25,2008-05-24,1460,0.04500690686834096
2007-05-25,2008-05-24,1825,0.04500461149162859
2007-05-25,2008-05-24,2190,0.045016457064941624
2007-05-25,2008-05-24,2555,0.04510789111763428
2007-05-25,2008-05-24,2920,0.04524833357115677
2007-05-25,2008-05-24,3285,0.04540349674446135
2007-05-25,2008-05-24,3650,0.04542306697108067
2007-05-28,2008-05-27,30,0.04479165060966396
2007-05-28,2008-05-27,61,0.04487732876712377
2007-05-28,2008-05-27,91,0.04496024311305113
2007-05-28,2008-05-27,122,0.04504592127051026
2007-05-28,2008-05-27,152,0.04512883561643839
2007-05-28,2008-05-27,182,0.04521174996236634
2007-05-28,2008-05-27,213,0.04522982044931279
2007-05-28,2008-05-27,243,0.045252034091917644
2007-05-28,2008-05-27,273,0.04528155445943599
2007-05-28,2008-05-27,304,0.04531743717359973
2007-05-28,2008-05-27,335,0.04535728514276693
2007-05-28,2008-05-27,365,0.04539867152398296
2007-05-28,2008-05-27,547,0.04523945646819826
2007-05-28,2008-05-27,730,0.04517949686073064
2007-05-28,2008-05-27,1095,0.045103427511415516
2007-05-28,2008-05-27,1460,0.045073895547945206
2007-05-28,2008-05-27,1825,0.04506042389649925
2007-05-28,2008-05-27,2190,0.04508205859969557
2007-05-28,2008-05-27,2555,0.045163977495107636
2007-05-28,2008-05-27,2920,0.04530333357115676
2007-05-28,2008-05-27,3285,0.04546817034500256
2007-05-28,2008-05-27,3650,0.045489086757990876
2007-05-29,2008-05-28,30,0.044911763886797754
2007-05-29,2008-05-28,61,0.04500332191780768
2007-05-29,2008-05-28,91,0.04509192646394757
2007-05-29,2008-05-28,122,0.04518348449495697
2007-05-29,2008-05-28,152,0.045272089041095726
2007-05-29,2008-05-28,182,0.04536069358723493
2007-05-29,2008-05-28,213,0.0453674466950174
2007-05-29,2008-05-28,243,0.045379910199079734
2007-05-29,2008-05-28,273,0.04540153902773708
2007-05-29,2008-05-28,304,0.04543063522987915
2007-05-29,2008-05-28,335,0.04546470532246257
2007-05-29,2008-05-28,365,0.04550121850333944
2007-05-29,2008-05-28,547,0.04533942155290176
2007-05-29,2008-05-28,730,0.045280460426179614
2007-05-29,2008-05-28,1095,0.04502339611872145
2007-05-29,2008-05-28,1460,0.04496534103881277
2007-05-29,2008-05-28,1825,0.04495070509893455
2007-05-29,2008-05-28,2190,0.04499732416920343
2007-05-29,2008-05-28,2555,0.045119540253315944
2007-05-29,2008-05-28,2920,0.04525905810026636
2007-05-29,2008-05-28,3285,0.04541470816421443
2007-05-29,2008-05-28,3650,0.04543439878234397
2007-05-30,2008-05-29,30,0.04500687716393186
2007-05-30,2008-05-29,61,0.04510431506849391
2007-05-30,2008-05-29,91,0.04519860981484328
2007-05-30,2008-05-29,122,0.045296047719404084
2007-05-30,2008-05-29,152,0.045390342465753325
2007-05-30,2008-05-29,182,0.04548463721210311
2007-05-30,2008-05-29,213,0.045465341189063944
2007-05-30,2008-05-29,243,0.04545482783518964
2007-05-30,2008-05-29,273,0.04545693054529959
2007-05-30,2008-05-29,304,0.045468389778678134
2007-05-30,2008-05-29,335,0.04548669556936233
2007-05-30,2008-05-29,365,0.04550928658166378
2007-05-30,2008-05-29,547,0.045379211048123806
2007-05-30,2008-05-29,730,0.04534781297564687
2007-05-30,2008-05-29,1095,0.045219617579908666
2007-05-30,2008-05-29,1460,0.045150921803653
2007-05-30,2008-05-29,1825,0.04512437519025877
2007-05-30,2008-05-29,2190,0.045124304604261804
2007-05-30,2008-05-29,2555,0.04517938193085454
2007-05-30,2008-05-29,2920,0.04531196608637748
2007-05-30,2008-05-29,3285,0.04547696664129882
2007-05-30,2008-05-29,3650,0.04549796803652966
2007-05-31,2008-05-30,30,0.04512478006924675
2007-05-31,2008-05-30,61,0.045217178082192
2007-05-31,2008-05-30,91,0.04530659551407468
2007-05-31,2008-05-30,122,0.045398993527021196
2007-05-31,2008-05-30,152,0.04548841095890404
2007-05-31,2008-05-30,182,0.04557782839078728
2007-05-31,2008-05-30,213,0.045600142293827126
2007-05-31,2008-05-30,243,0.04562663558217989
2007-05-31,2008-05-30,273,0.04566070323758317
2007-05-31,2008-05-30,304,0.04570148182193081
2007-05-31,2008-05-30,335,0.045746370906837516
2007-05-31,2008-05-30,365,0.04579273922282938
2007-05-31,2008-05-30,547,0.04562248047111678
2007-05-31,2008-05-30,730,0.04555945414764083
2007-05-31,2008-05-30,1095,0.04535106113647889
2007-05-31,2008-05-30,1460,0.045282081525875165
2007-05-31,2008-05-30,1825,0.045246254261796036
2007-05-31,2008-05-30,2190,0.04525746169457126
2007-05-31,2008-05-30,2555,0.04532969482496195
2007-05-31,2008-05-30,2920,0.04546429073915525
2007-05-31,2008-05-30,3285,0.0456199149543379
2007-05-31,2008-05-30,3650,0.04563960273972602
2007-06-01,2008-05-31,30,0.04555713608309399
2007-06-01,2008-05-31,61,0.04566801369862994
2007-06-01,2008-05-31,91,0.045775314616890043
2007-06-01,2008-05-31,122,0.045886192232425016
2007-06-01,2008-05-31,152,0.045993493150684635
2007-06-01,2008-05-31,182,0.046100794068944906
2007-06-01,2008-05-31,213,0.0461106889615034
2007-06-01,2008-05-31,243,0.04612732380205824
2007-06-01,2008-05-31,273,0.04615487238911836
2007-06-01,2008-05-31,304,0.046191372653420576
2007-06-01,2008-05-31,335,0.04623379565170367
2007-06-01,2008-05-31,365,0.046279068002428626
2007-06-01,2008-05-31,547,0.04608564881803154
2007-06-01,2008-05-31,730,0.046016617199391166
2007-06-01,2008-05-31,1095,0.04592136986301376
2007-06-01,2008-05-31,1460,0.04586588256278534
2007-06-01,2008-05-31,1825,0.045828694634703196
2007-06-01,2008-05-31,2190,0.045836306443429724
2007-06-01,2008-05-31,2555,0.04592245460969776
2007-06-01,2008-05-31,2920,0.04605857662671232
2007-06-01,2008-05-31,3285,0.04620070585996955
2007-06-01,2008-05-31,3650,0.04621856164383561
2007-06-04,2008-06-03,30,0.04546703898840901
2007-06-04,2008-06-03,61,0.04557287671232838
2007-06-04,2008-06-03,91,0.04567530031612258
2007-06-04,2008-06-03,122,0.04578113804004187
2007-06-04,2008-06-03,152,0.04588356164383556
2007-06-04,2008-06-03,182,0.045985985247629146
2007-06-04,2008-06-03,213,0.046002850542098274
2007-06-04,2008-06-03,243,0.04602539136035721
2007-06-04,2008-06-03,273,0.04605754790804402
2007-06-04,2008-06-03,304,0.04609785428719268
2007-06-04,2008-06-03,335,0.04614337898503719
2007-06-04,2008-06-03,365,0.0461911513357619
2007-06-04,2008-06-03,547,0.04599152126014223
2007-06-04,2008-06-03,730,0.04591415620243528
2007-06-04,2008-06-03,1095,0.045825860603754466
2007-06-04,2008-06-03,1460,0.0457567741628615
2007-06-04,2008-06-03,1825,0.04573264611872145
2007-06-04,2008-06-03,2190,0.04577988172247591
2007-06-04,2008-06-03,2555,0.04589028185475103
2007-06-04,2008-06-03,2920,0.0460186367960426
2007-06-04,2008-06-03,3285,0.04616934550989346
2007-06-04,2008-06-03,3650,0.04618856164383561
2007-06-05,2008-06-04,30,0.04559716844799167
2007-06-05,2008-06-04,61,0.04570972602739742
2007-06-05,2008-06-04,91,0.045818652717146434
2007-06-05,2008-06-04,122,0.04593121029655266
2007-06-05,2008-06-04,152,0.04604013698630119
2007-06-05,2008-06-04,182,0.046149063676050074
2007-06-05,2008-06-04,213,0.04617853365106661
2007-06-05,2008-06-04,243,0.04621286117202804
2007-06-05,2008-06-04,273,0.04625616841769168
2007-06-05,2008-06-04,304,0.046307529034364005
2007-06-05,2008-06-04,335,0.04636376281907335
2007-06-05,2008-06-04,365,0.04642165300546439
2007-06-05,2008-06-04,547,0.04621100975140549
2007-06-05,2008-06-04,730,0.04613186025494667
2007-06-05,2008-06-04,1095,0.0460328136098427
2007-06-05,2008-06-04,1460,0.045977992770167404
2007-06-05,2008-06-04,1825,0.04597079908675801
2007-06-05,2008-06-04,2190,0.04600409500253679
2007-06-05,2008-06-04,2555,0.04609997934333552
2007-06-05,2008-06-04,2920,0.04622492151826482
2007-06-05,2008-06-04,3285,0.046373820818535416
2007-06-05,2008-06-04,3650,0.04639283866057838
2007-06-06,2008-06-05,30,0.04501668297455892
2007-06-06,2008-06-05,61,0.045104041095889884
2007-06-06,2008-06-05,91,0.045188581213307086
2007-06-06,2008-06-05,122,0.04527593933463819
2007-06-06,2008-06-05,152,0.045360479452054785
2007-06-06,2008-06-05,182,0.04544501956947165
2007-06-06,2008-06-05,213,0.04548545222702766
2007-06-06,2008-06-05,243,0.045527860902356554
2007-06-06,2008-06-05,273,0.04557534106517581
2007-06-06,2008-06-05,304,0.04562813692082292
2007-06-06,2008-06-05,335,0.045683685000124735
2007-06-06,2008-06-05,365,0.04573940118397088
2007-06-06,2008-06-05,547,0.04556348887884678
2007-06-06,2008-06-05,730,0.04549427226027396
2007-06-06,2008-06-05,1095,0.04550091704718417
2007-06-06,2008-06-05,1460,0.04548126783675795
2007-06-06,2008-06-05,1825,0.0455053270547945
2007-06-06,2008-06-05,2190,0.04558216102232371
2007-06-06,2008-06-05,2555,0.04571475592520114
2007-06-06,2008-06-05,2920,0.04587427226027396
2007-06-06,2008-06-05,3285,0.04602761711483172
2007-06-06,2008-06-05,3650,0.046046719939117214
2007-06-07,2008-06-06,30,0.04566726554267766
2007-06-07,2008-06-06,61,0.045784863013698315
2007-06-07,2008-06-06,91,0.04589866701791373
2007-06-07,2008-06-06,122,0.04601626448893568
2007-06-07,2008-06-06,152,0.04613006849315036
2007-06-07,2008-06-06,182,0.04624387249736561
2007-06-07,2008-06-06,213,0.04626239051597006
2007-06-07,2008-06-06,243,0.046287237270201
2007-06-07,2008-06-06,273,0.046322792074242156
2007-06-07,2008-06-06,304,0.04636741402019184
2007-06-07,2008-06-06,335,0.04641784707147069
2007-06-07,2008-06-06,365,0.04647079159077112
2007-06-07,2008-06-06,547,0.046412297706770855
2007-06-07,2008-06-06,730,0.04646331811263314
2007-06-07,2008-06-06,1095,0.04636273211567735
2007-06-07,2008-06-06,1460,0.046365720605022843
2007-06-07,2008-06-06,1825,0.04640373706240487
2007-06-07,2008-06-06,2190,0.04651474061390156
2007-06-07,2008-06-06,2555,0.04666992933246357
2007-06-07,2008-06-06,2920,0.0468328405631659
2007-06-07,2008-06-06,3285,0.04699900135295112
2007-06-07,2008-06-06,3650,0.047019946727549465
2007-06-08,2008-06-07,30,0.04570739500225816
2007-06-08,2008-06-07,61,0.045831712328767454
2007-06-08,2008-06-07,91,0.045952019418937395
2007-06-08,2008-06-07,122,0.04607633674544623
2007-06-08,2008-06-07,152,0.04619664383561623
2007-06-08,2008-06-07,182,0.04631695092578633
2007-06-08,2008-06-07,213,0.046358027511193715
2007-06-08,2008-06-07,243,0.04640359794069092
2007-06-08,2008-06-07,273,0.04645816464519927
2007-06-08,2008-06-07,304,0.046521172218363056
2007-06-08,2008-06-07,335,0.04658906194117985
2007-06-08,2008-06-07,365,0.04665823846387359
2007-06-08,2008-06-07,547,0.04664043251442366
2007-06-08,2008-06-07,730,0.0467345390981735
2007-06-08,2008-06-07,1095,0.04656673167174022
2007-06-08,2008-06-07,1460,0.04661783913622527
2007-06-08,2008-06-07,1825,0.04669259855403349
2007-06-08,2008-06-07,2190,0.04677696347031962
2007-06-08,2008-06-07,2555,0.04689376386170906
2007-06-08,2008-06-07,2920,0.04705953386605783
2007-06-08,2008-06-07,3285,0.04724316336884831
2007-06-08,2008-06-07,3650,0.047266461187214615
2007-06-11,2008-06-10,30,0.04568733027246736
2007-06-11,2008-06-10,61,0.04580828767123372
2007-06-11,2008-06-10,91,0.04592534321842604
2007-06-11,2008-06-10,122,0.046046300617190845
2007-06-11,2008-06-10,152,0.04616335616438336
2007-06-11,2008-06-10,182,0.046280411711575965
2007-06-11,2008-06-10,213,0.04633210756334333
2007-06-11,2008-06-10,243,0.04638697749484854
2007-06-11,2008-06-10,273,0.04644933289460224
2007-06-11,2008-06-10,304,0.04651927671147785
2007-06-11,2008-06-10,335,0.0465932827848058
2007-06-11,2008-06-10,365,0.046667794474802626
2007-06-11,2008-06-10,547,0.046590330088066303
2007-06-11,2008-06-10,730,0.04663320205479455
2007-06-11,2008-06-10,1095,0.04658215499746322
2007-06-11,2008-06-10,1460,0.0466378391362253
2007-06-11,2008-06-10,1825,0.046707074200913246
2007-06-11,2008-06-10,2190,0.04681239107686457
2007-06-11,2008-06-10,2555,0.046951243884540105
2007-06-11,2008-06-10,2920,0.04711363513127852
2007-06-11,2008-06-10,3285,0.047286591620158955
2007-06-11,2008-06-10,3650,0.04730850076103501
2007-06-12,2008-06-11,30,0.04625781574589735
2007-06-12,2008-06-11,61,0.04640397260274003
2007-06-12,2008-06-11,91,0.04654541472226418
2007-06-12,2008-06-11,122,0.04669157157910557
2007-06-12,2008-06-11,152,0.04683301369863003
2007-06-12,2008-06-11,182,0.046974455818154605
2007-06-12,2008-06-11,213,0.047007225878378286
2007-06-12,2008-06-11,243,0.04704686507746413
2007-06-12,2008-06-11,273,0.047098758598070056
2007-06-12,2008-06-11,304,0.04716140206421865
2007-06-12,2008-06-11,335,0.04723069577521605
2007-06-12,2008-06-11,365,0.04730249013357615
2007-06-12,2008-06-11,547,0.04732717740764064
2007-06-12,2008-06-11,730,0.047473757134703226
2007-06-12,2008-06-11,1095,0.04737595985540333
2007-06-12,2008-06-11,1460,0.047412545662100465
2007-06-12,2008-06-11,1825,0.047479952815829535
2007-06-12,2008-06-11,2190,0.04759980926560118
2007-06-12,2008-06-11,2555,0.04776179427592956
2007-06-12,2008-06-11,2920,0.047919468464611856
2007-06-12,2008-06-11,3285,0.048100731650600366
2007-06-12,2008-06-11,3650,0.048123980213089806
2007-06-13,2008-06-12,30,0.046197815745897035
2007-06-13,2008-06-12,61,0.046343972602739404
2007-06-13,2008-06-12,91,0.04648541472226426
2007-06-13,2008-06-12,122,0.046631571579105385
2007-06-13,2008-06-12,152,0.046773013698629906
2007-06-13,2008-06-12,182,0.04691445581815434
2007-06-13,2008-06-12,213,0.046996995309654746
2007-06-13,2008-06-12,243,0.04708131937156081
2007-06-13,2008-06-12,273,0.047172518904618786
2007-06-13,2008-06-12,304,0.047271819319219484
2007-06-13,2008-06-12,335,0.047374850953581085
2007-06-13,2008-06-12,365,0.047477216150576824
2007-06-13,2008-06-12,547,0.047400047130634344
2007-06-13,2008-06-12,730,0.04746865487062402
2007-06-13,2008-06-12,1095,0.04748116882293252
2007-06-13,2008-06-12,1460,0.04753609065829527
2007-06-13,2008-06-12,1825,0.047619966894977175
2007-06-13,2008-06-12,2190,0.04775207730847284
2007-06-13,2008-06-12,2555,0.04791650902370078
2007-06-13,2008-06-12,2920,0.048086478905060875
2007-06-13,2008-06-12,3285,0.04826692763825468
2007-06-13,2008-06-12,3650,0.048289885844748866
2007-06-14,2008-06-13,30,0.04618286429324036
2007-06-14,2008-06-13,61,0.046331541095890515
2007-06-14,2008-06-13,91,0.046475421872647804
2007-06-14,2008-06-13,122,0.0466240986752971
2007-06-14,2008-06-13,152,0.04676797945205485
2007-06-14,2008-06-13,182,0.046911860228812156
2007-06-14,2008-06-13,213,0.04696304363784296
2007-06-14,2008-06-13,243,0.0470193911877172
2007-06-14,2008-06-13,273,0.04708627537348877
2007-06-14,2008-06-13,304,0.04716314483953296
2007-06-14,2008-06-13,335,0.04724573238702994
2007-06-14,2008-06-13,365,0.04732972791438981
2007-06-14,2008-06-13,547,0.047335643028197205
2007-06-14,2008-06-13,730,0.04747132657914759
2007-06-14,2008-06-13,1095,0.04762022291983763
2007-06-14,2008-06-13,1460,0.04768729975266365
2007-06-14,2008-06-13,1825,0.04777579337899547
2007-06-14,2008-06-13,2190,0.047940548420852346
2007-06-14,2008-06-13,2555,0.048160097439660786
2007-06-14,2008-06-13,2920,0.04834166179128615
2007-06-14,2008-06-13,3285,0.04852951790546256
2007-06-14,2008-06-13,3650,0.0485534398782344
2007-06-15,2008-06-14,30,0.04624079956344951
2007-06-15,2008-06-14,61,0.04638611643835621
2007-06-15,2008-06-14,91,0.04652674567213617
2007-06-15,2008-06-14,122,0.04667206254704146
2007-06-15,2008-06-14,152,0.046812691780821654
2007-06-15,2008-06-14,182,0.04695332101460161
2007-06-15,2008-06-14,213,0.04702388310989707
2007-06-15,2008-06-14,243,0.047097394697636026
2007-06-15,2008-06-14,273,0.04717898543684446
2007-06-15,2008-06-14,304,0.04726924276952778
2007-06-15,2008-06-14,335,0.0473638845420482
2007-06-15,2008-06-14,365,0.047458595704310866
2007-06-15,2008-06-14,547,0.04743407495372906
2007-06-15,2008-06-14,730,0.04754435664003035
2007-06-15,2008-06-14,1095,0.04755644197108064
2007-06-15,2008-06-14,1460,0.047644998430365265
2007-06-15,2008-06-14,1825,0.04773976282343986
2007-06-15,2008-06-14,2190,0.04786031605149669
2007-06-15,2008-06-14,2555,0.04799714957055882
2007-06-15,2008-06-14,2920,0.048183917594178075
2007-06-15,2008-06-14,3285,0.04837594383138846
2007-06-15,2008-06-14,3650,0.048400188736681865
2007-06-18,2008-06-17,30,0.046082573009181865
2007-06-18,2008-06-17,61,0.04621613013698638
2007-06-18,2008-06-17,91,0.04634537897034397
2007-06-18,2008-06-17,122,0.04647893609814846
2007-06-18,2008-06-17,152,0.046608184931507105
2007-06-18,2008-06-17,182,0.046737433764865166
2007-06-18,2008-06-17,213,0.04680753760237588
2007-06-18,2008-06-17,243,0.0468798156908505
2007-06-18,2008-06-17,273,0.046958951518003375
2007-06-18,2008-06-17,304,0.04704577305064888
2007-06-18,2008-06-17,335,0.04713631617989524
2007-06-18,2008-06-17,365,0.047226588873709785
2007-06-18,2008-06-17,547,0.047211280808648184
2007-06-18,2008-06-17,730,0.04731949153348548
2007-06-18,2008-06-17,1095,0.04744033961187217
2007-06-18,2008-06-17,1460,0.047549899400684895
2007-06-18,2008-06-17,1825,0.04768137005327246
2007-06-18,2008-06-17,2190,0.047858360762303404
2007-06-18,2008-06-17,2555,0.0480610003533377
2007-06-18,2008-06-17,2920,0.04827287017218416
2007-06-18,2008-06-17,3285,0.04848058694824961
2007-06-18,2008-06-17,3650,0.048506712328767125
2007-06-19,2008-06-18,30,0.04565218463043719
2007-06-19,2008-06-18,61,0.04576558219178063
2007-06-19,2008-06-18,91,0.04587532176727374
2007-06-19,2008-06-18,122,0.045988719328616215
2007-06-19,2008-06-18,152,0.046098458904109435
2007-06-19,2008-06-18,182,0.04620819847960237
2007-06-19,2008-06-18,213,0.04626636837973343
2007-06-19,2008-06-18,243,0.04632652248876943
2007-06-19,2008-06-18,273,0.04639264534846662
2007-06-19,2008-06-18,304,0.0464653657817357
2007-06-19,2008-06-18,335,0.04654132537053679
2007-06-19,2008-06-18,365,0.04661714139344264
2007-06-19,2008-06-18,547,0.04664142542042266
2007-06-19,2008-06-18,730,0.046764376426940694
2007-06-19,2008-06-18,1095,0.046872539637239974
2007-06-19,2008-06-18,1460,0.04700243412290715
2007-06-19,2008-06-18,1825,0.04713634912480975
2007-06-19,2008-06-18,2190,0.04727942684550988
2007-06-19,2008-06-18,2555,0.04744482999021526
2007-06-19,2008-06-18,2920,0.04765369886796043
2007-06-19,2008-06-18,3285,0.04787061664975477
2007-06-19,2008-06-18,3650,0.0478979604261796
2007-06-20,2008-06-19,30,0.046207686286318495
2007-06-20,2008-06-19,61,0.046347123287672085
2007-06-20,2008-06-19,91,0.04648206232124034
2007-06-20,2008-06-19,122,0.0466214993225952
