Date,Term,Rate
2007-06-01,61,0.005749289
2007-06-01,91,0.008896129
2007-06-01,122,0.003627162
2007-06-01,152,0.00654223
2007-06-01,182,0.008241718
2007-06-01,213,0.007058841
2007-06-01,243,0.008134158
2007-06-01,273,0.008608189
2007-06-01,304,0.007833126
2007-06-01,335,0.008243352
2007-06-01,365,0.007456422
2007-06-01,547,0.00512695
2007-06-01,730,0.005607486
2007-06-01,1095,0.005890815
2007-06-01,1460,0.003912705
2007-06-01,1825,0.00326261
2007-06-01,2190,0.003027049
2007-06-01,2555,0.002925288
2007-06-01,2920,0.00285704
2007-06-01,3285,0.002602102
2007-06-01,3650,0.002436319
2007-06-04,30,0.005444917
2007-06-04,61,0.005938167
2007-06-04,91,0.008723192
2007-06-04,122,0.003224375
2007-06-04,152,0.006549297
2007-06-04,182,0.007907014
2007-06-04,213,0.00723718
2007-06-04,243,0.008085142
2007-06-04,273,0.008417666
2007-06-04,304,0.007832529
2007-06-04,335,0.00830646
2007-06-04,365,0.00745379
2007-06-04,547,0.005103696
2007-06-04,730,0.005524676
2007-06-04,1095,0.005914732
2007-06-04,1460,0.003816703
2007-06-04,1825,0.003265457
2007-06-04,2190,0.00313711
2007-06-04,2555,0.002966201
2007-06-04,2920,0.002730834
2007-06-04,3285,0.002621306
2007-06-04,3650,0.002527446
2007-06-05,30,0.005434339
2007-06-05,61,0.005903695
2007-06-05,91,0.008557618
2007-06-05,122,0.00340825
2007-06-05,152,0.006367603
2007-06-05,182,0.007813242
2007-06-05,213,0.007647191
2007-06-05,243,0.008024972
2007-06-05,273,0.008194466
2007-06-05,304,0.008286558
2007-06-05,335,0.008692762
2007-06-05,365,0.0076943
2007-06-05,547,0.005168255
2007-06-05,730,0.005580527
2007-06-05,1095,0.005903052
2007-06-05,1460,0.003946163
2007-06-05,1825,0.003329904
2007-06-05,2190,0.003089312
2007-06-05,2555,0.002926758
2007-06-05,2920,0.002773858
2007-06-05,3285,0.002643443
2007-06-05,3650,0.002530492
2007-06-06,30,0.005283665
2007-06-06,61,0.005800526
2007-06-06,91,0.008414855
2007-06-06,122,0.003540061
2007-06-06,152,0.006285561
2007-06-06,182,0.00698108
2007-06-06,213,0.007141876
2007-06-06,243,0.007611711
2007-06-06,273,0.007584718
2007-06-06,304,0.007798791
2007-06-06,335,0.007975567
2007-06-06,365,0.007097535
2007-06-06,547,0.005095201
2007-06-06,730,0.005483542
2007-06-06,1095,0.005912232
2007-06-06,1460,0.003914611
2007-06-06,1825,0.003284191
2007-06-06,2190,0.00315246
2007-06-06,2555,0.002936051
2007-06-06,2920,0.00281268
2007-06-06,3285,0.002559643
2007-06-06,3650,0.002424023
2007-06-07,30,0.003466479
2007-06-07,61,0.005275456
2007-06-07,91,0.009148842
2007-06-07,122,0.003493405
2007-06-07,152,0.00583301
2007-06-07,182,0.007477497
2007-06-07,213,0.007502766
2007-06-07,243,0.00769625
2007-06-07,273,0.008314324
2007-06-07,304,0.007907903
2007-06-07,335,0.008228503
2007-06-07,365,0.00748904
2007-06-07,547,0.005175989
2007-06-07,730,0.006259263
2007-06-07,1095,0.005871638
2007-06-07,1460,0.003966703
2007-06-07,1825,0.003447245
2007-06-07,2190,0.003242621
2007-06-07,2555,0.003048439
2007-06-07,2920,0.002789673
2007-06-07,3285,0.00263496
2007-06-07,3650,0.002536821
2007-06-08,30,0.002697134
2007-06-08,61,0.005299105
2007-06-08,91,0.008688702
2007-06-08,122,0.002793982
2007-06-08,152,0.006076073
2007-06-08,182,0.007650883
2007-06-08,213,0.006853518
2007-06-08,243,0.008158505
2007-06-08,273,0.008708282
2007-06-08,304,0.007578348
2007-06-08,335,0.008403201
2007-06-08,365,0.007613718
2007-06-08,547,0.005334456
2007-06-08,730,0.006497994
2007-06-08,1095,0.005737285
2007-06-08,1460,0.004082183
2007-06-08,1825,0.003593976
2007-06-08,2190,0.00311549
2007-06-08,2555,0.002921084
2007-06-08,2920,0.002899841
2007-06-08,3285,0.002757853
2007-06-08,3650,0.002574367
2007-06-11,30,0.002437241
2007-06-11,61,0.004635008
2007-06-11,91,0.008815765
2007-06-11,122,0.002395338
2007-06-11,152,0.00628339
2007-06-11,182,0.007705941
2007-06-11,213,0.00673479
2007-06-11,243,0.008020878
2007-06-11,273,0.008536807
2007-06-11,304,0.007910428
2007-06-11,335,0.008225992
2007-06-11,365,0.007485649
2007-06-11,547,0.00542259
2007-06-11,730,0.006412368
2007-06-11,1095,0.005886226
2007-06-11,1460,0.00410361
2007-06-11,1825,0.003485873
2007-06-11,2190,0.00320363
2007-06-11,2555,0.002986676
2007-06-11,2920,0.002837881
2007-06-11,3285,0.002697469
2007-06-11,3650,0.002566232
2007-06-12,30,0.002467605
2007-06-12,61,0.005313783
2007-06-12,91,0.008751611
2007-06-12,122,0.002813225
2007-06-12,152,0.00636983
2007-06-12,182,0.007963061
2007-06-12,213,0.00772708
2007-06-12,243,0.008110455
2007-06-12,273,0.008761607
2007-06-12,304,0.008479487
2007-06-12,335,0.008777223
2007-06-12,365,0.007962232
2007-06-12,547,0.005454647
2007-06-12,730,0.006608412
2007-06-12,1095,0.005970015
2007-06-12,1460,0.004065268
2007-06-12,1825,0.003599676
2007-06-12,2190,0.003275347
2007-06-12,2555,0.003122271
2007-06-12,2920,0.002797639
2007-06-12,3285,0.002743894
2007-06-12,3650,0.002692819
2007-06-13,30,0.003211693
2007-06-13,61,0.005620622
2007-06-13,91,0.007910047
2007-06-13,122,0.003292406
2007-06-13,152,0.006461015
2007-06-13,182,0.007318318
2007-06-13,213,0.007455449
2007-06-13,243,0.00821536
2007-06-13,273,0.008460153
2007-06-13,304,0.008517702
2007-06-13,335,0.008896714
2007-06-13,365,0.007988694
2007-06-13,547,0.005748621
2007-06-13,730,0.00673918
2007-06-13,1095,0.006017804
2007-06-13,1460,0.004173737
2007-06-13,1825,0.003536719
2007-06-13,2190,0.00333874
2007-06-13,2555,0.003087464
2007-06-13,2920,0.002855094
2007-06-13,3285,0.00273459
2007-06-13,3650,0.002646694
2007-06-14,30,0.003249948
2007-06-14,61,0.006120555
2007-06-14,91,0.00837445
2007-06-14,122,0.003047771
2007-06-14,152,0.006169691
2007-06-14,182,0.007449463
2007-06-14,213,0.007166012
2007-06-14,243,0.007940986
2007-06-14,273,0.008658167
2007-06-14,304,0.008471486
2007-06-14,335,0.008323953
2007-06-14,365,0.007712544
2007-06-14,547,0.005753295
2007-06-14,730,0.006536135
2007-06-14,1095,0.006340719
2007-06-14,1460,0.004078554
2007-06-14,1825,0.003502318
2007-06-14,2190,0.003418084
2007-06-14,2555,0.003270932
2007-06-14,2920,0.002794555
2007-06-14,3285,0.002683306
2007-06-14,3650,0.002710794
2007-06-15,30,0.00333615
2007-06-15,61,0.006882457
2007-06-15,91,0.007778976
2007-06-15,122,0.003168597
2007-06-15,152,0.006792451
2007-06-15,182,0.007691229
2007-06-15,213,0.006803577
2007-06-15,243,0.008390105
2007-06-15,273,0.008843969
2007-06-15,304,0.00784383
2007-06-15,335,0.00886206
2007-06-15,365,0.00798375
2007-06-15,547,0.005699934
2007-06-15,730,0.0067481
2007-06-15,1095,0.006046925
2007-06-15,1460,0.004207575
2007-06-15,1825,0.003573576
2007-06-15,2190,0.00329465
2007-06-15,2555,0.002977762
2007-06-15,2920,0.002983839
2007-06-15,3285,0.002806065
2007-06-15,3650,0.002598472
2007-06-18,30,0.003538988
2007-06-18,61,0.00684027
2007-06-18,91,0.008174582
2007-06-18,122,0.002894226
2007-06-18,152,0.007035981
2007-06-18,182,0.007562791
2007-06-18,213,0.006896475
2007-06-18,243,0.008325993
2007-06-18,273,0.008532184
2007-06-18,304,0.008086523
2007-06-18,335,0.008685266
2007-06-18,365,0.007812764
2007-06-18,547,0.005585264
2007-06-18,730,0.006688629
2007-06-18,1095,0.006193234
2007-06-18,1460,0.004187768
2007-06-18,1825,0.003573531
2007-06-18,2190,0.003405781
2007-06-18,2555,0.0031204
2007-06-18,2920,0.002936496
2007-06-18,3285,0.002753307
2007-06-18,3650,0.00264279
2007-06-19,30,0.003500371
2007-06-19,61,0.006438137
2007-06-19,91,0.008034065
2007-06-19,122,0.003017621
2007-06-19,152,0.006563822
2007-06-19,182,0.006968353
2007-06-19,213,0.00741842
2007-06-19,243,0.008119463
2007-06-19,273,0.007451991
2007-06-19,304,0.008129443
2007-06-19,335,0.008446442
2007-06-19,365,0.007558307
2007-06-19,547,0.00529639
2007-06-19,730,0.006599784
2007-06-19,1095,0.006123736
2007-06-19,1460,0.004156157
2007-06-19,1825,0.00356521
2007-06-19,2190,0.003259803
2007-06-19,2555,0.00298474
2007-06-19,2920,0.002977498
2007-06-19,3285,0.002806316
2007-06-19,3650,0.002625246
2007-06-20,30,0.004199149
2007-06-20,61,0.00653804
2007-06-20,91,0.007819411
2007-06-20,122,0.003752468
2007-06-20,152,0.006640653
2007-06-20,182,0.007437492
2007-06-20,213,0.007622154
2007-06-20,243,0.008450437
2007-06-20,273,0.008249123
2007-06-20,304,0.008265045
2007-06-20,335,0.008540667
2007-06-20,365,0.007782294
2007-06-20,547,0.00558567
2007-06-20,730,0.006632016
2007-06-20,1095,0.00614071
2007-06-20,1460,0.004110141
2007-06-20,1825,0.003550938
2007-06-20,2190,0.003221858
2007-06-20,2555,0.002998637
2007-06-20,2920,0.003019045
2007-06-20,3285,0.002725149
2007-06-20,3650,0.002524925
2007-06-21,30,0.004293087
2007-06-21,61,0.006955717
2007-06-21,91,0.008002583
2007-06-21,122,0.003680672
2007-06-21,152,0.006937944
2007-06-21,182,0.00716002
2007-06-21,213,0.007569332
2007-06-21,243,0.008485114
2007-06-21,273,0.00879539
2007-06-21,304,0.008110276
2007-06-21,335,0.008451781
2007-06-21,365,0.007713998
2007-06-21,547,0.005385665
2007-06-21,730,0.006525773
2007-06-21,1095,0.006417348
2007-06-21,1460,0.004161745
2007-06-21,1825,0.003514227
2007-06-21,2190,0.003270597
2007-06-21,2555,0.003061934
2007-06-21,2920,0.00297446
2007-06-21,3285,0.002752826
2007-06-21,3650,0.002602031
2007-06-22,30,0.003553039
2007-06-22,61,0.00672216
2007-06-22,91,0.008106225
2007-06-22,122,0.00336314
2007-06-22,152,0.007130162
2007-06-22,182,0.006906771
2007-06-22,213,0.006888988
2007-06-22,243,0.008314956
2007-06-22,273,0.008254292
2007-06-22,304,0.007645853
2007-06-22,335,0.008309934
2007-06-22,365,0.007450373
2007-06-22,547,0.005335264
2007-06-22,730,0.006637105
2007-06-22,1095,0.006194462
2007-06-22,1460,0.004268853
2007-06-22,1825,0.00346783
2007-06-22,2190,0.003414368
2007-06-22,2555,0.003174319
2007-06-22,2920,0.002841027
2007-06-22,3285,0.002724248
2007-06-22,3650,0.002654065
2007-06-25,30,0.004288167
2007-06-25,61,0.007544559
2007-06-25,91,0.00769515
2007-06-25,122,0.002838792
2007-06-25,152,0.006631276
2007-06-25,182,0.007044022
2007-06-25,213,0.00713027
2007-06-25,243,0.008115765
2007-06-25,273,0.008170699
2007-06-25,304,0.007762025
2007-06-25,335,0.008111707
2007-06-25,365,0.007242074
2007-06-25,547,0.005404398
2007-06-25,730,0.006694348
2007-06-25,1095,0.006125312
2007-06-25,1460,0.00430764
2007-06-25,1825,0.003535302
2007-06-25,2190,0.003228933
2007-06-25,2555,0.002968946
2007-06-25,2920,0.002976636
2007-06-25,3285,0.002753444
2007-06-25,3650,0.002580142
2007-06-26,30,0.00428846
2007-06-26,61,0.007567305
2007-06-26,91,0.007773293
2007-06-26,122,0.003340556
2007-06-26,152,0.006811661
2007-06-26,182,0.006741592
2007-06-26,213,0.007292797
2007-06-26,243,0.007944529
2007-06-26,273,0.008345489
2007-06-26,304,0.007838166
2007-06-26,335,0.008374677
2007-06-26,365,0.007416411
2007-06-26,547,0.005177724
2007-06-26,730,0.006689409
2007-06-26,1095,0.006115345
2007-06-26,1460,0.0041991
2007-06-26,1825,0.003556656
2007-06-26,2190,0.003251939
2007-06-26,2555,0.003000855
2007-06-26,2920,0.00293307
2007-06-26,3285,0.002726422
2007-06-26,3650,0.00257208
2007-06-27,30,0.003494284
2007-06-27,61,0.007741388
2007-06-27,91,0.007750978
2007-06-27,122,0.003397165
2007-06-27,152,0.007037931
2007-06-27,182,0.006240494
2007-06-27,213,0.007237596
2007-06-27,243,0.008082185
2007-06-27,273,0.007731222
2007-06-27,304,0.007891419
2007-06-27,335,0.007847202
2007-06-27,365,0.007092819
2007-06-27,547,0.005014808
2007-06-27,730,0.006555787
2007-06-27,1095,0.006123539
2007-06-27,1460,0.004056451
2007-06-27,1825,0.003545147
2007-06-27,2190,0.003296902
2007-06-27,2555,0.003134004
2007-06-27,2920,0.00284371
2007-06-27,3285,0.002657344
2007-06-27,3650,0.002588484
2007-06-28,30,0.005078834
2007-06-28,61,0.008446291
2007-06-28,91,0.007687342
2007-06-28,122,0.003773917
2007-06-28,152,0.007240487
2007-06-28,182,0.006593748
2007-06-28,213,0.007363412
2007-06-28,243,0.008376048
2007-06-28,273,0.008268722
2007-06-28,304,0.008227848
2007-06-28,335,0.00794734
2007-06-28,365,0.007279479
2007-06-28,547,0.005145378
2007-06-28,730,0.006590744
2007-06-28,1095,0.005898942
2007-06-28,1460,0.004030809
2007-06-28,1825,0.003655425
2007-06-28,2190,0.003219547
2007-06-28,2555,0.003033406
2007-06-28,2920,0.002859984
2007-06-28,3285,0.002690532
2007-06-28,3650,0.002558441
2007-06-29,30,0.005218886
2007-06-29,61,0.00887912
2007-06-29,91,0.007849409
2007-06-29,122,0.003279299
2007-06-29,152,0.007313823
2007-06-29,182,0.006287792
2007-06-29,213,0.007372186
2007-06-29,243,0.008503594
2007-06-29,273,0.008063596
2007-06-29,304,0.007817011
2007-06-29,335,0.007832816
2007-06-29,365,0.00715993
2007-06-29,547,0.005625956
2007-06-29,730,0.006355516
2007-06-29,1095,0.005877557
2007-06-29,1460,0.004140344
2007-06-29,1825,0.003491021
2007-06-29,2190,0.003242615
2007-06-29,2555,0.002949305
2007-06-29,2920,0.002841349
2007-06-29,3285,0.002729858
2007-06-29,3650,0.002585411
2007-07-02,30,0.004758274
2007-07-02,61,0.008773738
2007-07-02,91,0.008077172
2007-07-02,122,0.003599203
2007-07-02,152,0.007485365
2007-07-02,182,0.005720645
2007-07-02,213,0.007598161
2007-07-02,243,0.008258963
2007-07-02,273,0.007961345
2007-07-02,304,0.007804107
2007-07-02,335,0.007589163
2007-07-02,365,0.006886169
2007-07-02,547,0.005065207
2007-07-02,730,0.006310131
2007-07-02,1095,0.005981247
2007-07-02,1460,0.004015304
2007-07-02,1825,0.003426685
2007-07-02,2190,0.00325492
2007-07-02,2555,0.003005006
2007-07-02,2920,0.002750428
2007-07-02,3285,0.002650785
2007-07-02,3650,0.002568455
2007-07-03,30,0.006456639
2007-07-03,61,0.008918995
2007-07-03,91,0.007125974
2007-07-03,122,0.004333246
2007-07-03,152,0.007724547
2007-07-03,182,0.005668843
2007-07-03,213,0.00800983
2007-07-03,243,0.008660051
2007-07-03,273,0.007816632
2007-07-03,304,0.008186112
2007-07-03,335,0.008328036
2007-07-03,365,0.007430887
2007-07-03,547,0.00507652
2007-07-03,730,0.006492466
2007-07-03,1095,0.00620808
2007-07-03,1460,0.004076986
2007-07-03,1825,0.003449172
2007-07-03,2190,0.003223052
2007-07-03,2555,0.002929826
2007-07-03,2920,0.002866303
2007-07-03,3285,0.002789326
2007-07-03,3650,0.00262943
2007-07-04,30,0.006949341
2007-07-04,61,0.009358836
2007-07-04,91,0.006834175
2007-07-04,122,0.00409931
2007-07-04,152,0.007716936
2007-07-04,182,0.00613892
2007-07-04,213,0.008106317
2007-07-04,243,0.008805538
2007-07-04,273,0.007810451
2007-07-04,304,0.008586049
2007-07-04,335,0.00819371
2007-07-04,365,0.007463953
2007-07-04,547,0.005322592
2007-07-04,730,0.006417018
2007-07-04,1095,0.006333416
2007-07-04,1460,0.00416443
2007-07-04,1825,0.003370361
2007-07-04,2190,0.003304997
2007-07-04,2555,0.003137191
2007-07-04,2920,0.002839023
2007-07-04,3285,0.002686315
2007-07-04,3650,0.002610878
2007-07-05,30,0.005873888
2007-07-05,61,0.010390827
2007-07-05,91,0.007034259
2007-07-05,122,0.004268021
2007-07-05,152,0.008343701
2007-07-05,182,0.006656738
2007-07-05,213,0.007759933
2007-07-05,243,0.008590446
2007-07-05,273,0.008701751
2007-07-05,304,0.008495418
2007-07-05,335,0.008102001
2007-07-05,365,0.007549694
2007-07-05,547,0.005489835
2007-07-05,730,0.006468406
2007-07-05,1095,0.006342831
2007-07-05,1460,0.004110159
2007-07-05,1825,0.003557451
2007-07-05,2190,0.003337278
2007-07-05,2555,0.003073543
2007-07-05,2920,0.002921338
2007-07-05,3285,0.002708444
2007-07-05,3650,0.002565359
2007-07-06,30,0.005554989
2007-07-06,61,0.01127031
2007-07-06,91,0.006759706
2007-07-06,122,0.004154141
2007-07-06,152,0.00859051
2007-07-06,182,0.006306382
2007-07-06,213,0.008072983
2007-07-06,243,0.009173151
2007-07-06,273,0.008578431
2007-07-06,304,0.008281049
2007-07-06,335,0.008403048
2007-07-06,365,0.007749797
2007-07-06,547,0.005487339
2007-07-06,730,0.006528372
2007-07-06,1095,0.006598227
2007-07-06,1460,0.004108234
2007-07-06,1825,0.003480072
2007-07-06,2190,0.003370572
2007-07-06,2555,0.003109296
2007-07-06,2920,0.00284487
2007-07-06,3285,0.002756575
2007-07-06,3650,0.00267702
2007-07-09,30,0.004920116
2007-07-09,61,0.011297357
2007-07-09,91,0.006579574
2007-07-09,122,0.004142224
2007-07-09,152,0.008418626
2007-07-09,182,0.00620627
2007-07-09,213,0.007932742
2007-07-09,243,0.009094402
2007-07-09,273,0.008575425
2007-07-09,304,0.008216806
2007-07-09,335,0.008407228
2007-07-09,365,0.007698541
2007-07-09,547,0.005658104
2007-07-09,730,0.006632647
2007-07-09,1095,0.006273134
2007-07-09,1460,0.004209826
2007-07-09,1825,0.003557555
2007-07-09,2190,0.003284525
2007-07-09,2555,0.003012395
2007-07-09,2920,0.002932299
2007-07-09,3285,0.002765005
2007-07-09,3650,0.002613856
2007-07-10,30,0.004761105
2007-07-10,61,0.010761977
2007-07-10,91,0.006361257
2007-07-10,122,0.004593594
2007-07-10,152,0.008433384
2007-07-10,182,0.005388356
2007-07-10,213,0.007747745
2007-07-10,243,0.008432296
2007-07-10,273,0.00777256
2007-07-10,304,0.008384537
2007-07-10,335,0.008208729
2007-07-10,365,0.007324992
2007-07-10,547,0.005487059
2007-07-10,730,0.006613386
2007-07-10,1095,0.006081309
2007-07-10,1460,0.004166374
2007-07-10,1825,0.003484228
2007-07-10,2190,0.003352559
2007-07-10,2555,0.002993165
2007-07-10,2920,0.002854481
2007-07-10,3285,0.002721202
2007-07-10,3650,0.00258593
2007-07-11,30,0.006032899
2007-07-11,61,0.010739665
2007-07-11,91,0.006175654
2007-07-11,122,0.004769378
2007-07-11,152,0.008075585
2007-07-11,182,0.006112186
2007-07-11,213,0.008096553
2007-07-11,243,0.008805211
2007-07-11,273,0.008218129
2007-07-11,304,0.008502098
2007-07-11,335,0.008366716
2007-07-11,365,0.007517905
2007-07-11,547,0.005222967
2007-07-11,730,0.006575607
2007-07-11,1095,0.00608927
2007-07-11,1460,0.004136702
2007-07-11,1825,0.003579239
2007-07-11,2190,0.003243724
2007-07-11,2555,0.003123274
2007-07-11,2920,0.002857994
2007-07-11,3285,0.00271724
2007-07-11,3650,0.002661768
2007-07-12,30,0.008152906
2007-07-12,61,0.010409486
2007-07-12,91,0.006585973
2007-07-12,122,0.004540388
2007-07-12,152,0.008210423
2007-07-12,182,0.006421361
2007-07-12,213,0.00787454
2007-07-12,243,0.008381728
2007-07-12,273,0.008703636
2007-07-12,304,0.008670361
2007-07-12,335,0.008578235
2007-07-12,365,0.007760752
2007-07-12,547,0.005306282
2007-07-12,730,0.006652296
2007-07-12,1095,0.006291907
2007-07-12,1460,0.004113517
2007-07-12,1825,0.003437747
2007-07-12,2190,0.003357904
2007-07-12,2555,0.003153965
2007-07-12,2920,0.002868594
2007-07-12,3285,0.00273617
2007-07-12,3650,0.002624597
2007-07-13,30,0.008185048
2007-07-13,61,0.010768953
2007-07-13,91,0.006721147
2007-07-13,122,0.004170054
2007-07-13,152,0.008157572
2007-07-13,182,0.00633238
2007-07-13,213,0.007611649
2007-07-13,243,0.008891496
2007-07-13,273,0.008470279
2007-07-13,304,0.008343321
2007-07-13,335,0.0085244
2007-07-13,365,0.007730395
2007-07-13,547,0.005357314
2007-07-13,730,0.006516935
2007-07-13,1095,0.006277935
2007-07-13,1460,0.004134384
2007-07-13,1825,0.003426069
2007-07-13,2190,0.003167673
2007-07-13,2555,0.002985159
2007-07-13,2920,0.002941476
2007-07-13,3285,0.002781029
2007-07-13,3650,0.002598451
2007-07-16,30,0.008407237
2007-07-16,61,0.010420924
2007-07-16,91,0.006311797
2007-07-16,122,0.00422369
2007-07-16,152,0.007712224
2007-07-16,182,0.006064802
2007-07-16,213,0.007949851
2007-07-16,243,0.008464692
2007-07-16,273,0.008437169
2007-07-16,304,0.008163998
2007-07-16,335,0.008259079
2007-07-16,365,0.007515665
2007-07-16,547,0.005205938
2007-07-16,730,0.006435326
2007-07-16,1095,0.005847196
2007-07-16,1460,0.004194095
2007-07-16,1825,0.003470636
2007-07-16,2190,0.003074583
2007-07-16,2555,0.002995288
2007-07-16,2920,0.002878519
2007-07-16,3285,0.002730803
2007-07-16,3650,0.002557715
2007-07-17,30,0.008537929
2007-07-17,61,0.01023293
2007-07-17,91,0.006539192
2007-07-17,122,0.004753725
2007-07-17,152,0.008004599
2007-07-17,182,0.005693543
2007-07-17,213,0.008081434
2007-07-17,243,0.009259904
2007-07-17,273,0.008081279
2007-07-17,304,0.008702616
2007-07-17,335,0.008490704
2007-07-17,365,0.00770031
2007-07-17,547,0.005276963
2007-07-17,730,0.006577269
2007-07-17,1095,0.005990911
2007-07-17,1460,0.00414443
2007-07-17,1825,0.003477544
2007-07-17,2190,0.003179193
2007-07-17,2555,0.002873734
2007-07-17,2920,0.002915953
2007-07-17,3285,0.002833716
2007-07-17,3650,0.00256722
2007-07-18,30,0.009143125
2007-07-18,61,0.009997035
2007-07-18,91,0.006075712
2007-07-18,122,0.005008082
2007-07-18,152,0.00733523
2007-07-18,182,0.005755225
2007-07-18,213,0.007864972
2007-07-18,243,0.008941276
2007-07-18,273,0.007967605
2007-07-18,304,0.008360917
2007-07-18,335,0.008287267
2007-07-18,365,0.007612792
2007-07-18,547,0.005056461
2007-07-18,730,0.006236953
2007-07-18,1095,0.006341737
2007-07-18,1460,0.003956674
2007-07-18,1825,0.003350151
2007-07-18,2190,0.003268417
2007-07-18,2555,0.003045741
2007-07-18,2920,0.002790645
2007-07-18,3285,0.002717707
2007-07-18,3650,0.002592252
2007-07-19,30,0.009533286
2007-07-19,61,0.009334227
2007-07-19,91,0.006468761
2007-07-19,122,0.004859331
2007-07-19,152,0.007675801
2007-07-19,182,0.00633124
2007-07-19,213,0.007572341
2007-07-19,243,0.008326589
2007-07-19,273,0.008367683
2007-07-19,304,0.008369366
2007-07-19,335,0.008134303
2007-07-19,365,0.007386626
2007-07-19,547,0.005310659
2007-07-19,730,0.006591904
2007-07-19,1095,0.006081456
2007-07-19,1460,0.004059456
2007-07-19,1825,0.003315756
2007-07-19,2190,0.003251921
2007-07-19,2555,0.00301709
2007-07-19,2920,0.002834929
2007-07-19,3285,0.002685608
2007-07-19,3650,0.002512846
2007-07-20,30,0.009453137
2007-07-20,61,0.00945459
2007-07-20,91,0.006571305
2007-07-20,122,0.004204606
2007-07-20,152,0.006924042
2007-07-20,182,0.005944879
2007-07-20,213,0.007229043
2007-07-20,243,0.007912807
2007-07-20,273,0.007814368
2007-07-20,304,0.007438629
2007-07-20,335,0.007619798
2007-07-20,365,0.007008424
2007-07-20,547,0.005024524
2007-07-20,730,0.006173245
2007-07-20,1095,0.005766754
2007-07-20,1460,0.003934229
2007-07-20,1825,0.003375792
2007-07-20,2190,0.003230088
2007-07-20,2555,0.002920076
2007-07-20,2920,0.002800468
2007-07-20,3285,0.002645235
2007-07-20,3650,0.002427664
2007-07-23,30,0.009892595
2007-07-23,61,0.009317903
2007-07-23,91,0.006867738
2007-07-23,122,0.004582301
2007-07-23,152,0.006422331
2007-07-23,182,0.005876473
2007-07-23,213,0.007369826
2007-07-23,243,0.008274614
2007-07-23,273,0.007783161
2007-07-23,304,0.00763096
2007-07-23,335,0.00748781
2007-07-23,365,0.006846273
2007-07-23,547,0.0051788
2007-07-23,730,0.005750642
2007-07-23,1095,0.005958333
2007-07-23,1460,0.003978711
2007-07-23,1825,0.003405458
2007-07-23,2190,0.003186851
2007-07-23,2555,0.00298409
2007-07-23,2920,0.002675668
2007-07-23,3285,0.002665205
2007-07-23,3650,0.002594151
2007-07-24,30,0.010110114
2007-07-24,61,0.008936488
2007-07-24,91,0.006625673
2007-07-24,122,0.00456053
2007-07-24,152,0.006208651
2007-07-24,182,0.005291929
2007-07-24,213,0.00747353
2007-07-24,243,0.00766031
2007-07-24,273,0.00705734
2007-07-24,304,0.007695715
2007-07-24,335,0.00715186
2007-07-24,365,0.00628129
2007-07-24,547,0.005458714
2007-07-24,730,0.005071908
2007-07-24,1095,0.006286368
2007-07-24,1460,0.003580456
2007-07-24,1825,0.003590122
2007-07-24,2190,0.003451351
2007-07-24,2555,0.002878617
2007-07-24,2920,0.002758619
2007-07-24,3285,0.002633319
2007-07-24,3650,0.002519831
2007-07-25,30,0.010405606
2007-07-25,61,0.008901005
2007-07-25,91,0.006236058
2007-07-25,122,0.004375095
2007-07-25,152,0.006495988
2007-07-25,182,0.005610266
2007-07-25,213,0.007258686
2007-07-25,243,0.007576834
2007-07-25,273,0.007106603
2007-07-25,304,0.007559819
2007-07-25,335,0.007257065
2007-07-25,365,0.006454263
2007-07-25,547,0.004821672
2007-07-25,730,0.006054798
2007-07-25,1095,0.006308034
2007-07-25,1460,0.003578554
2007-07-25,1825,0.00353224
2007-07-25,2190,0.003340507
2007-07-25,2555,0.002843447
2007-07-25,2920,0.002761273
2007-07-25,3285,0.002694216
2007-07-25,3650,0.002568769
2007-07-26,30,0.010163409
2007-07-26,61,0.008275082
2007-07-26,91,0.006227472
2007-07-26,122,0.003703019
2007-07-26,152,0.005378956
2007-07-26,182,0.005352748
2007-07-26,213,0.006321986
2007-07-26,243,0.006620299
2007-07-26,273,0.006470626
2007-07-26,304,0.006732925
2007-07-26,335,0.006291701
2007-07-26,365,0.005481819
2007-07-26,547,0.004868282
2007-07-26,730,0.00564277
2007-07-26,1095,0.006110926
2007-07-26,1460,0.003450174
2007-07-26,1825,0.003414996
2007-07-26,2190,0.00353665
2007-07-26,2555,0.002969068
2007-07-26,2920,0.002690241
2007-07-26,3285,0.002632356
2007-07-26,3650,0.002579992
2007-07-27,30,0.010223124
2007-07-27,61,0.008570648
2007-07-27,91,0.006250801
2007-07-27,122,0.003667091
2007-07-27,152,0.005263304
2007-07-27,182,0.005022331
2007-07-27,213,0.006604709
2007-07-27,243,0.006622348
2007-07-27,273,0.006740437
2007-07-27,304,0.006814978
2007-07-27,335,0.006518729
2007-07-27,365,0.005732399
2007-07-27,547,0.004877905
2007-07-27,730,0.005953253
2007-07-27,1095,0.006269075
2007-07-27,1460,0.003185563
2007-07-27,1825,0.003318359
2007-07-27,2190,0.003431565
2007-07-27,2555,0.002950643
2007-07-27,2920,0.002715337
2007-07-27,3285,0.002628096
2007-07-27,3650,0.002557513
2007-07-30,30,0.010506455
2007-07-30,61,0.007950307
2007-07-30,91,0.006441006
2007-07-30,122,0.003721463
2007-07-30,152,0.005014848
2007-07-30,182,0.005094999
2007-07-30,213,0.006662605
2007-07-30,243,0.007006413
2007-07-30,273,0.006748615
